"comid","do_stream_mg_l","doc_stream_mg_l","no3_stream_mg_l"
24423815,11.12431322,1.379723957,0.064276085937116
24423817,10.91153041,1.056585516,0.09981224947587
24423819,10.27553218,1.233804364,0.09196414675175
24423821,10.86530647,1.457173194,0.073830511650118
24423823,11.6385779,1.371476521,0.083104503622764
24423825,11.42791828,1.394607165,0.041850838153098
24423827,10.14726305,2.153749415,0.03263397423319
24423829,11.54782271,1.759536659,0.080874177038206
24423831,11.08226991,1.727705294,0.07562849038987
24423833,11.41733052,1.774871762,0.063464131754228
24423835,11.36714529,1.339946045,0.04037993323081
24423837,11.11496931,1.621323052,0.078700555627616
24423839,10.04509789,1.87891615,0.030936240049344
24423841,11.31591066,1.716694281,0.067449009798976
24423843,11.67765736,1.458566568,0.067475946386586
24423845,11.24719267,1.549490232,0.087555839404562
24423847,11.55707993,1.54399751,0.045784376137146
24423849,10.936131,1.67378444,0.081725553501898
24423851,11.11984557,1.473844161,0.087777617239916
24423853,11.64050847,1.76534191,0.032365660605876
24423855,11.05035657,2.023764289,0.079117095623652
24423857,11.48635284,1.47347842,0.061157633517904
24423859,11.32856737,1.70090201,0.051413579567128
24423861,11.09823939,1.528224183,0.042667379884554
24423863,11.15118562,1.581250074,0.069594030633498
24423865,10.92694738,1.549490232,0.04479482210184
24423867,11.1856278,1.493017996,0.074719560000838
24423869,11.25331189,1.325893598,0.110011580448606
24423871,11.7477675,1.740635204,0.033551327685392
24423873,11.39524557,1.300035338,0.114836464216786
24423875,11.17455627,1.406556866,0.084093406000638
24423877,11.33455761,1.318232232,0.073922693566962
24423879,10.37073218,1.564595477,0.082746277070614
24423881,11.14834321,1.716907458,0.048500883574484
24423883,9.184078048,1.875617876,0.075092724277752
24423885,11.94721363,1.526192722,0.043003110367246
24423887,11.12516693,2.391520214,0.090901447911992
24423889,11.18427966,1.468143529,0.083097832117638
24423891,11.0835059,2.542338082,0.090257803305016
24423893,11.60057976,1.340968078,0.036469473367058
24423895,11.22787492,2.199755904,0.085705125894208
24423897,11.11402216,2.196177268,0.08653701126415
24423899,11.48616218,1.506835163,0.032022717815572
24423901,10.78489021,2.15579873,0.029058221876368
24423903,10.66655983,1.538929228,0.085761137164448
24423905,9.416241758,1.337222522,0.099422645568472
24423907,11.19981008,1.812409099,0.028226829490762
24423909,11.41750677,1.511892138,0.030739195091762
24423911,10.0612057,2.15579873,0.029082858119896
24423913,11.30431211,2.028155679,0.031128179941232
24423915,11.06354497,1.346084166,0.090661721388502
24423917,11.79866712,1.437068696,0.097135792275598
24423919,12.22698259,1.502706717,0.074346977026304
24423921,12.05126969,1.531959913,0.08054212589188
24423923,11.3843256,2.03576742,0.029753362056984
24423925,10.99101123,2.099881705,0.027696319549692
24423927,11.69219327,1.245368748,0.13004933977193
24423929,11.72762573,1.603479234,0.077863403358728
24423931,10.50656753,2.091098927,0.026853227933926
24423933,7.868382353,1.312154561,0.124576780534634
24423937,10.04607309,2.088756852,0.024603775087312
24423939,12.2571896,1.473112779,0.107299640600956
24423941,11.37488156,1.619552939,0.031053664876506
24423943,11.47531891,1.473844161,0.093689849563626
24423945,11.33124143,1.704935372,0.091497250917284
24423947,10.23563595,1.410812474,0.12578100355121
24423949,10.08588997,1.665321028,0.024067954005112
24423953,11.61202049,1.47860808,0.063362327578174
24423957,10.90522878,1.667321292,0.028171116106806
24423959,10.53443195,1.559792739,0.101330593662086
24423961,11.31532559,1.713240418,0.028348784567874
24423963,10.90069403,1.608197658,0.096691080985738
24423965,11.34014199,1.10842191,0.114015889710464
24423967,11.04674742,1.335564588,0.107672615933806
24423969,11.16912688,1.543506179,0.09857690624095
24423971,11.06437812,1.815905192,0.106622073133074
24423973,11.13432001,1.3153167,0.108262453562514
24423977,11.04670945,1.316099558,0.107670826287566
24423979,11.07413356,1.31098697,0.104251480363272
24423981,11.41070743,1.331444058,0.08593935840333
24423983,10.86441495,1.010564963,0.11186721299126
24423985,9.642624007,1.263610073,0.087672751288508
24423987,10.58494904,1.536212432,0.148236262671464
24423991,11.40878774,1.237105135,0.098825075287518
24423993,10.53553723,2.15579873,0.0897707801875
24423995,10.8232685,1.527727154,0.08272222395903
24423997,11.2805215,2.292186822,0.109989148580212
24423999,10.65815905,1.618229767,0.14710272327995
24424001,11.38999784,1.491523761,0.094560649759848
24424003,10.26385409,2.693933908,0.033995324863158
24424005,10.57279213,0.781818182,0.23393533304148
24424007,10.45671344,1.450988534,0.115306544989528
24424009,11.29749031,2.4671206,0.05312694845646
24424011,11.03220237,2.15579873,0.057152690145796
24424013,11.0058391,1.349408216,0.168980146378688
24424015,11.54576643,1.330425582,0.034440948855968
24424017,10.9157669,1.173176502,0.194981921506206
24424019,12.25843605,1.560191774,0.072036709638654
24424021,9.789296593,1.483021219,0.144566158701218
24424023,10.76052311,1.714455127,0.07194676685866
24424025,11.23785067,1.600494152,0.022590102976774
24424033,10.8901132,1.540485499,0.124974344292862
24424035,10.78849769,1.282610027,0.160217374255916
24424037,11.08584136,1.558198722,0.03386885467158
24424039,10.89921131,1.410511686,0.143286783598996
24424041,9.557883669,1.359808918,0.121023015046344
24424045,11.21272185,0.781818182,0.135800008953816
24424047,10.74623459,0.781818182,0.028294129004558
24424049,12.1617108,1.509198004,0.078305816300394
24424051,9.553964496,1.864210475,0.123548914763872
24424053,11.57770424,1.122606866,0.165498630705406
24424055,9.320884894,1.626675218,0.01790895790631
24424057,7.89594264,2.15579873,0.050199888224204
24424059,9.972195532,1.424218406,0.029639580390718
24424061,10.8408449,1.427319278,0.145423091883426
24424063,10.91593935,1.411155855,0.161624427560928
24424065,12.03489576,1.251329152,0.113183339460332
24424067,11.97673038,0.942875539,0.114034215455108
24424069,11.37170888,1.075015851,0.109982752008658
24424071,11.08064266,1.365619593,0.125418714285874
24424073,11.01209546,1.69976303,0.06337378547221
24424075,10.41121158,2.15579873,0.46330812349674
24424077,10.7615651,1.778810801,0.049760734983452
24424079,10.97898455,1.946408903,0.048998702200706
24424081,12.18308768,2.366028727,0.072048748918232
24424083,12.0939833,3.041381461,0.087989919347504
24424085,12.12939363,2.98366159,0.109072232310644
24424087,11.85943816,1.636203923,0.071260243674998
24424089,11.55467922,1.500461331,0.101205596934824
24424091,10.22884854,1.687588393,0.059481436961466
24424093,11.84516795,1.77054482,0.053477800784584
24424095,11.08340864,1.437370294,0.146069889660794
24424097,11.29116657,1.175104901,0.185419877072898
24424099,9.894159399,2.141746284,0.050577943258338
24424101,10.69127061,2.132085228,0.046168106062998
24424103,10.91703221,1.146799556,0.12468056571269
24424107,7.99529368,2.15579873,0.053169762416272
24424109,9.481547666,1.771434457,0.057700003467938
24424111,10.29856404,0.952913575,0.119291046643064
24424113,10.72261538,1.107777896,0.04323136735402
24424115,10.00483662,1.452068758,0.08279530381396
24424117,10.71480432,1.409055729,0.167362641071102
24424119,10.44763503,0.781818182,0.263883327859074
24424121,11.26668632,2.110128281,0.066610468974174
24424123,10.09343292,1.386358755,0.147495296486558
24424125,11.45069505,1.66083793,0.076341501169504
24424127,10.55593488,2.15579873,0.045288628327886
24424129,10.36382291,1.152050397,0.044702907550826
24424131,12.08955234,2.957605116,0.078301019100424
24424133,8.020025563,1.270598335,0.158904501250608
24424135,11.87553437,1.827110771,0.052371958247684
24424137,11.21217714,1.590797651,0.073656987317834
24424139,10.58188102,0.781818182,0.152019600769368
24424141,11.56999781,2.113055874,0.078102143830384
24424143,8.210342761,2.15579873,0.05079842409914
24424145,10.84136032,0.915716655,0.176453123034314
24424147,12.1331882,1.202572512,0.064840539612754
24424149,11.64836575,1.599644285,0.065349234082174
24424151,12.02219339,1.534663727,0.056964425016364
24424153,9.22800373,1.353263668,0.165568352728262
24424155,10.64050884,1.740635204,0.046749218168342
24424157,10.47287448,1.372371858,0.14323325612821
24424159,10.70127438,0.919178622,0.152140465758984
24424161,10.84150612,0.942585886,0.17689077952539
24424163,10.78565571,1.041128654,0.190581741830764
24424165,11.82087624,2.019665659,0.05731525580553
24424167,10.77105667,1.429538022,0.140397093292546
24424169,10.66280058,1.391253319,0.144337587777894
24424171,10.69451493,1.909588166,0.13676649584621
24424173,10.50076224,1.909295406,0.134891433832848
24424175,9.693657109,0.781818182,0.168623339568202
24424177,11.10819153,0.781818182,0.045467089489138
24424179,10.47882555,1.621323052,0.056089076690362
24424183,9.722836758,1.439772818,0.133193597526066
24424187,8.810217968,1.551066426,0.05952269088532
24424191,11.46267557,1.661358518,0.078634112017124
24424195,10.23172712,3.142820536,0.279665010620556
24424199,10.45218054,1.576844735,0.142940578363432
24424201,10.2333809,3.034671296,0.279701549009524
24424203,11.75878911,1.816552786,0.078389585382994
24424205,10.99072138,1.022331229,0.152061407138388
24424207,10.54467178,1.421034357,0.134028176928998
24424209,11.79673419,1.417195125,0.06257169255612
24424211,11.29967242,1.577673815,0.048218466420428
24424213,9.872548083,1.568218598,0.13600994410456
24424215,8.986378959,0.972512882,0.163865998728992
24424217,10.20214379,0.781818182,0.340837905113918
24424219,10.60706952,0.85098107,0.19409392365787
24424221,10.47487063,1.289636166,0.017336171231948
24424223,11.50790059,1.577293029,0.057363589643092
24424225,11.44915564,2.064457831,0.050826096171478
24424227,11.49485931,1.358404401,0.063771585327356
24424229,11.43467033,2.067678183,0.050908435117164
24424231,11.20969703,1.69806527,0.044346952568706
24424233,10.25993768,1.313166652,0.022018548430604
24424235,11.43467033,2.067678183,0.050906329871134
24424237,11.76898737,1.740823058,0.058962130022902
24424239,10.52439822,1.561790063,0.137554036493406
24424241,11.48844135,1.458928401,0.12196334050413
24424243,9.129038161,1.079503307,0.165922790253368
24424245,8.619723225,2.15579873,0.041563290402614
24424247,9.863207037,1.626226738,0.130706720579094
24424249,10.54362988,1.481548467,0.140462603742236
24424251,11.49514496,1.533503957,0.046436915751642
24424253,11.15229322,1.336201907,0.092369686826884
24424255,10.09803289,1.558995307,0.117250704146478
24424257,12.0756087,1.156593663,0.055712981950892
24424259,8.928060433,1.265938013,0.186709388209166
24424261,10.39729488,0.781818182,0.204303241887834
24424263,11.06975871,1.47660339,0.115210306014514
24424265,11.49944555,1.633915362,0.064306191662222
24424267,11.60781803,1.725926243,0.044275163471178
24424269,11.69996236,1.474941991,0.050190806185346
24424271,11.90654032,0.967134916,0.042312342595104
24424273,11.68163113,1.262280479,0.095435597494496
24424277,10.95807648,1.250003836,0.033894385655066
24424279,12.18078743,1.06957061,0.075046572694232
24424281,8.346145393,1.709046083,0.068129327850008
24424283,11.03991138,1.987462137,0.070318758689446
24424285,10.54547229,1.495983911,0.25372374715807
24424287,10.76651596,0.781818182,0.229994924795126
24424289,11.22831312,1.977508321,0.069823093460052
24424291,12.29571865,1.060930705,0.104491381526962
24424293,12.03080848,0.989933425,0.047398602866044
24424295,10.86981964,1.506835163,0.076612877902764
24424297,11.27228758,1.997123194,0.068433854203898
24424299,12.05630443,1.237435357,0.040556520585878
24424301,10.88816342,1.835812824,0.079879909713388
24424303,10.73509933,1.43951281,0.129807131943846
24424305,10.3655747,1.088486902,0.216453199858908
24424307,12.01603118,2.057431608,0.027724366433164
24424309,11.81581159,1.30608905,0.063399661827482
24424311,12.05194755,1.60214378,0.032853684162252
24424313,10.49026562,1.035311271,0.02331758444338
24424315,11.84523876,1.307937047,0.038011108318804
24424317,10.49446727,1.110032229,0.272729526935978
24424319,11.70973083,1.132297215,0.084133164505408
24424321,11.59053396,1.560191774,0.03466904400949
24424323,12.03878701,1.948232392,0.03891270481738
24424325,12.05063197,1.600809214,0.028464286273786
24424327,11.23114986,1.585802093,0.028642450047726
24424329,11.46663362,1.901098146,0.065791904077582
24424331,11.65572988,1.42811786,0.077769596622728
24424335,11.92699052,1.653292947,0.037126876877448
24424337,10.57005953,1.006117122,0.187604427883014
24424339,11.34454115,1.531188873,0.08980389196942
24424341,12.2329852,1.358583946,0.070117829733816
24424343,11.8206984,1.109388053,0.086345924364896
24424347,10.41555793,1.637122983,0.218082945864436
24424349,10.79376963,1.057094002,0.181865869998998
24424353,9.624611337,1.727440245,0.061822511628854
24424355,9.81779921,1.27501761,0.186877703772742
24424357,11.96074958,1.316542749,0.067848011594508
24424359,11.10358154,1.632627659,0.070697715948118
24424361,10.78224565,1.126392347,0.176131886856602
24424363,11.6751028,1.358061354,0.05984889133546
24424365,10.06185134,2.098417909,0.062186810004948
24424369,11.50329883,2.111299318,0.059926285135978
24424371,11.13400039,2.137940413,0.049942866915384
24424373,10.88379996,1.96140656,0.07443824881822
24424375,11.88279879,1.511357038,0.06462676071437
24424377,10.29417796,1.060291117,0.265955772717224
24424379,11.12666354,2.115983467,0.025389272859978
24424381,10.13236413,1.683306337,0.058388225401774
24424383,10.0855403,1.7063852,0.019682243852374
24424389,10.06072624,1.531188873,0.053519661707876
24424391,10.78129517,1.404145375,0.070072764162854
24424395,10.82997592,1.502332171,0.129721684153114
24424397,12.29571865,1.088165857,0.093818176513178
24424399,12.29571865,1.055023195,0.08579517379097
24424401,9.325303103,1.484495701,0.07453683445855
24424403,10.72978273,1.958478967,0.182611430468594
24424405,10.62249,0.781818182,0.361213829653808
24424407,10.74246705,1.505332103,0.178524217507908
24424409,10.4008582,1.788253324,0.01708730653525
24424411,11.81096563,1.744949042,0.049308431668288
24424413,9.440034494,0.781818182,0.448359412533568
24424415,9.67682191,1.372511629,0.022307026098572
24424417,10.4244721,1.849429371,0.017330377335408
24424419,11.27129122,1.600081322,0.051954693079008
24424421,10.39351024,1.439870171,0.198809862212218
24424425,12.29571865,1.207161418,0.10006057079206
24424427,11.09538396,1.49041135,0.065597838315488
24424429,10.95840795,0.781818182,0.225014116518208
24424431,11.77635648,1.683557724,0.071622895277168
24424433,11.03189979,0.781818182,0.253691697271728
24424435,11.10149859,0.781818182,0.264984507086824
24424437,10.89219064,1.365619593,0.23115737046622
24424439,10.98145751,2.15579873,0.109449004570928
24424441,11.65033424,1.828493842,0.089431297185882
24424443,11.0265333,0.844505889,0.03096229121114
