"comid","logq_hz_lateral_m_div_s_fill"
23801814,-4.40104005203647
23801816,-4.1617287322905
23801818,-4.54588109437277
23801820,-4.20355472553828
23801822,-4.30087367875404
23801824,-4.33533546427754
23801826,-4.42890870106102
23801828,-4.49501834340627
23801830,-4.36656369590384
23801832,-4.08627778282615
23801834,-4.39277344359643
23801836,-4.51865961406626
23801840,-9.37003612518311
23801842,-7.24718356881173
23801844,-5.89547874738167
23804830,-5.16462654752999
23804832,-5.01194518856475
23804834,-6.41907501220703
23804836,-5.17225605111413
23804838,-6.06419849395752
23804840,-7.62772512435913
23804842,-8.83274364471436
23804844,-5.41579320072808
23804846,-7.0359091758728
23804848,-6.7784686088562
23804850,-5.87503290176392
23804852,-5.71016587851497
23804854,-7.44640874862671
23804856,-7.0593113899231
23804858,-5.70723485946655
23804860,-6.25792264938354
23804862,-7.55105876922607
23804864,-6.07914650387874
23804866,-5.42440795898438
23804868,-5.49249505996704
23804870,-5.89832496643066
23804872,-8.06048074738138
23804874,-8.45881080627441
23804876,-8.26341342926025
23804878,-7.82988023757935
23804880,-7.63274002075195
23804882,-7.92137861251831
23804884,-6.89722338511656
23804886,-6.28575408898211
23804888,-8.53760200210104
23804890,-8.50495052337646
23804892,-6.30416822717331
23804894,-7.39040559077478
23804896,-7.5016894462104
23804898,-7.10679324694015
23804900,-8.32901477813721
23804902,-8.65874004364014
23804904,-10.4811019897461
23804906,-9.86531543731689
23804908,-7.06348625752111
23804910,-7.03763066432998
23804912,-7.4294570601181
23804914,-5.46032182927821
23804916,-4.84370532164862
23804918,-6.77598518862714
23804922,-6.9115095298176
23804924,-6.83624247601804
23804926,-4.97683399621403
23804928,-5.08910891135547
23804930,-4.82796326358703
23804932,-6.6296911239624
23804934,-6.60275541898961
23804936,-6.17470373556904
23804938,-6.25103713874384
23804940,-6.4145392704915
23804942,-8.20760831050175
23804944,-6.21417208000413
23804946,-7.51004152057517
23804948,-5.43922087739692
23804950,-7.29157909986529
23804952,-6.71511828534455
23804954,-6.4053864908399
23804956,-6.20342566678957
23804958,-4.91674469743464
23804960,-5.38956342838149
23804962,-4.30343730220546
23804964,-7.73048705578208
23804966,-6.5620909644605
23804968,-4.56058203489783
23804970,-5.62143858798142
23804972,-7.14206473528057
23804974,-6.34611244192902
23804976,-6.2281186798099
23804978,-5.79593430754752
23804980,-6.27926202298157
23804982,-6.34122567915564
23804984,-4.78368891714099
23804986,-5.48610351307708
23804988,-4.38307519492276
23804990,-4.59577198212097
23804992,-4.58840386104343
23804994,-4.85026373811734
23804996,-4.74946777878524
23804998,-4.8278204787504
23805000,-5.82953292361406
23805002,-4.19954412668129
23805004,-4.12294210435154
23805006,-4.29558375338171
23805008,-6.34620881261219
23805010,-6.83833258756226
23805012,-6.52128924448724
23805014,-6.41184038361691
23805016,-5.96485054222654
23805018,-6.414200990987
23805020,-5.63115549317418
23805022,-5.83824280473827
23805024,-6.11339648571329
23805026,-5.83737585969215
23805028,-6.20411998265593
23805030,-5.03314051415024
23805032,-4.71309464702763
23805034,-4.53057860297652
23805036,-4.60953075266051
23805038,-8.49485002168009
23805040,-6.23829763245859
23805042,-5.69351063729152
23805044,-5.86449909210205
23805046,-4.92902433134623
23805048,-6.54928912185308
23805050,-5.51537278331822
23805052,-6.50962007999682
23805054,-5.10405837902882
23805056,-4.9433542788045
23805058,-5.22507333755493
23805060,-4.90936109214678
23805062,-4.875557728497
23805064,-4.98975942361818
23805066,-4.92986604481842
23805068,-4.69996132629172
23805070,-4.94770245089143
23805072,-4.64488577813067
23805074,-4.94242137226437
23805076,-4.66265856330895
23805078,-4.13863408268019
23805080,-4.29456606051918
23805082,-4.44229314071566
23805084,-4.67846784747407
23805086,-4.89733651522414
23805088,-4.3131714533976
23805090,-6.04498609696195
23805092,-5.82379294452131
23805094,-5.55620522969729
23805096,-5.76464833682259
23805098,-6.48399376961395
23805100,-6.24086118371883
23805102,-5.83926143188742
23805104,-7.06930589675903
23805106,-4.94122865134995
23805108,-4.39407157897949
23805110,-4.55282258987427
23805112,-5.34270668029785
23805114,-5.26843357086182
23805116,-5.11407804489136
23805118,-5.69490670393835
23805120,-4.39812896787327
23805122,-4.31935254011428
23805124,-4.30449730976907
23805126,-5.42195081710815
23805128,-6.96453714370728
23805130,-4.25770073313891
23805132,-3.96319694210988
23805134,-4.43800952656398
23805136,-9.64370250701904
23805138,-8.56863623584101
23805140,-9.66845989227295
23805142,-8.2839966563652
23805144,-9.69338607788086
23805148,-6.31407920780546
23805150,-5.90594834449004
23805152,-5.59573089109458
23805154,-5.00112628187357
23805156,-5.63573049616408
23805158,-4.93689567259079
23805160,-4.58368408682204
23805162,-4.40729485783863
23805164,-4.39161946874854
23805166,-4.34095611531396
23805168,-4.2546027317312
23805170,-4.33262775558684
23805172,-3.89854942894158
23805174,-4.30972593123066
23805176,-4.36606138663667
23805178,-4.28679347922692
23805180,-4.33506774216318
23805182,-4.4417127314381
23805184,-9.92799091339111
23805186,-10.3545627593994
23805188,-10.6605224609375
23805190,-4.71201852674347
23805192,-10.6107339859009
23805194,-4.78857693748446
23805196,-5.64592999569327
23805198,-6.57024771999759
23805200,-5.91002427731227
23805202,-5.32299563815983
23805204,-10.6460008621216
23805206,-8.21467016498923
23805208,-6.21917882414653
23805210,-4.51679586554927
23805212,-6.85542579239038
23805214,-4.56672258196697
23805218,-7.26841123481326
23805220,-8.72124639904717
23805222,-7.87614835903291
23805224,-9.73906898498535
23805228,-6.1257501772216
23805230,-7.13966199342901
23805232,-6.70245833218184
23805234,-8.22184874961636
23805236,-5.88914104326813
23805238,-6.84618513565547
23805240,-4.61564739134767
23805242,-7.40340290437354
23805244,-6.81219736128158
23805246,-7.2124195098877
23805248,-4.62169296514319
23805250,-4.4447922762825
23805252,-5.30441326497236
23805254,-7.18775530319963
23805256,-4.49402564507449
23805258,-4.46630896226396
23805260,-5.84016704559326
23805262,-4.30438593535137
23805264,-4.15625906857147
23805266,-4.53604557067993
23805268,-5.66005193830565
23805270,-6.25656863485332
23805272,-7.48545224733971
23805274,-7.73282827159699
23805276,-7.30189945437661
23805278,-6.96297212024422
23805280,-8.22184874961636
23805282,-7.14874165128092
23805284,-6.76929568638743
23805286,-6.62232956066568
23805288,-7.22402566887063
23805290,-7.51570016065321
23805292,-6.91973437266016
23805294,-7.25414480482627
23805296,-6.44769689066165
23805298,-4.96120107108136
23805300,-5.65045051641336
23805302,-4.60454429905336
23805304,-4.4027636762141
23805306,-4.24211119442841
23805308,-6.21573941743392
23805310,-4.64212039572328
23805312,-8.85387196432176
23805314,-6.79182747333288
23805316,-5.98864104629339
23805318,-5.00692987749847
23805320,-6.62468147277832
23805322,-5.28684711456299
23805324,-4.36893507871361
23805326,-4.66935499008434
23805328,-4.69556833017405
23805330,-4.51529737916598
23805332,-4.15546566765462
23805334,-4.56751706238676
23805336,-5.81835646216065
23805338,-5.97281353816326
23805340,-5.52854692570261
23805342,-4.68742916312416
23805344,-4.22392426546908
23805346,-4.31081993850044
23805348,-4.53650991906333
23805350,-4.37414082920658
23805352,-4.38325520221559
23805354,-4.63051752551236
23805356,-4.65563327380052
23805358,-4.33816685792944
23805360,-4.52198482818798
23805362,-4.34938230719113
23805364,-4.30018298464669
23805366,-4.28518224865287
23805368,-4.76170293212461
23805370,-4.29854772709841
23805372,-4.40631843086738
23805374,-4.77521580807879
23805376,-4.51774568542279
23805378,-4.59605116159203
23805380,-4.66660193522766
23805382,-4.56734462044395
23805384,-4.45170523325899
23805386,-5.14048943826109
23805388,-4.56873919192089
23805390,-5.43838587895982
23805392,-4.75669897257876
23805394,-4.49017807513697
23805396,-4.50862289598977
23805398,-4.78589561136884
23805400,-4.64763029305869
23805402,-4.34670256582903
23805404,-5.49657705726277
23805406,-4.34400918649926
23805408,-4.4950835177218
23805410,-5.74021505446693
23805412,-4.47202213746645
23805414,-5.93602899303524
23805416,-4.474561265636
23805418,-4.59755977664619
23805420,-6.22453519065426
23805422,-4.59610770444058
23805424,-5.15633127702086
23805426,-4.27516431380786
23805428,-5.3846497518255
23805430,-4.55388041644496
23805432,-4.86275035977902
23805434,-4.41743896166166
23805436,-6.0565054840939
23805438,-5.01408426594941
23805440,-4.66810247143343
23805442,-4.23601989690862
23805444,-4.37743351152747
23805446,-4.4949820176273
23805448,-5.06885245049741
23805450,-5.29384571540887
23805452,-4.31013464145952
23805454,-4.24436369083414
23805456,-4.86292136679612
23805458,-5.44096762890752
23805460,-4.35459050420587
23805462,-7.81250381469727
23805464,-9.5354061126709
23805466,-4.68394022377542
23805468,-4.1779562094265
23805470,-4.50218468631039
23805472,-4.78664961808023
23805474,-5.15300143301675
23805476,-6.97757162881451
23805478,-4.61095366808745
23805480,-4.66008370500666
23805482,-5.61049724636154
23805484,-4.14019485508398
23805486,-5.68386184369018
23805488,-4.57694755308925
23805490,-5.08123073275469
23805492,-4.77886755808962
23805494,-4.77850163034425
23805496,-4.44452124505071
23805498,-5.31195411697445
23805500,-4.29354301301445
23805502,-4.85751041989227
23805504,-7.12551818230053
23805506,-6.92518355935483
23805508,-4.55329666475707
23805510,-5.91590738296509
23805512,-4.47253392349676
23805514,-4.22604148742249
23805516,-4.51020403861758
23805518,-5.34275287011628
23805520,-5.29748330256185
23805522,-5.15665507998749
23805524,-4.86991401087921
23805526,-8.60205999132796
23805528,-4.6692146757414
23805530,-6.98129950133376
23805532,-5.72441225948244
23805534,-4.69657391835351
23805536,-6.68676570830528
23805538,-7.74714696902011
23805540,-5.09873789106862
23805542,-4.7990811359927
23805544,-10.7685708999634
23805546,-4.7606129198708
23805548,-5.36162057852632
23805550,-9.69349765777588
23805552,-10.0658178329468
23805554,-10.3906307220459
23805556,-4.81714140436954
23805558,-6.09615066190332
23805560,-4.34085250814931
23805562,-7.42517185211182
23805564,-8.48777484893799
23805566,-10.3636112213135
23805568,-6.23972833945794
23805570,-10.0453100204468
23805572,-10.214259147644
23805574,-9.74061107635498
23805576,-4.89515112733232
23805578,-4.11049900342929
23805580,-4.08240426500379
23805582,-10.5823202133179
23805584,-9.65469169616699
23805586,-9.57659816741943
23805588,-10.6791820526123
23805590,-10.6526956558228
23805592,-5.01094638973904
23805594,-5.35281270210401
23805596,-10.2503290176392
23805598,-9.4573221206665
23805600,-4.6747122162962
23805602,-10.0535907745361
23805604,-7.30803489723264
23805606,-5.61307319320443
23805608,-9.15490195998574
23805610,-4.90994308856701
23805612,-5.53299899909451
23805614,-4.44449892232647
23805616,-9.09691001300806
23805618,-6.41873319472633
23805620,-6.53253989049274
23805622,-9.52287874528034
23805624,-7.91364016932525
23805626,-6.25243283726237
23805628,-4.33988263634224
23805630,-4.47119671690617
23805632,-7.16685288808721
23805634,-8.61978875828839
23805636,-8.70955467224121
23805638,-4.4840005641035
23805642,-5.32942020267113
23805644,-4.29510756335168
23805646,-10
23805648,-8.30980391997149
23805650,-9.09691001300806
23805652,-4.14093684635012
23805654,-8.95860731484177
23805656,-5.83392528264292
23805658,-4.51514813397899
23805660,-8.72124639904717
23805662,-8.01772876696043
23805664,-8.85387196432176
23805666,-4.32262481565275
23805668,-4.14069820703219
23805670,-4.41308270406283
23805672,-7.31069114087638
23805674,-4.53678208600102
23805676,-4.76261211306983
23805678,-4.1170277157069
23805680,-7.93181413825384
23805682,-5.51606035232544
23805684,-4.07895800497464
23805686,-5.62996828729042
23805688,-4.41359644976887
23805690,-6.98422124361096
23805692,-4.33689090642723
23805694,-7.08144546944973
23805696,-7.54363396687096
23805698,-4.93594654225702
23805700,-9.8530969619751
23805702,-7.03105031901866
23805704,-4.33221041818999
23805706,-4.68562747472094
23805708,-10.4716529846191
23805710,-4.46182485512457
23805712,-9.66994857788086
23805714,-4.80830870886522
23805716,-6.85729775426238
23805718,-7.34198860334289
23805720,-7.91364016932525
23805722,-10.2464570999146
23805724,-4.76183508179951
23805726,-4.36393652388309
23805728,-7.91721462968355
23805730,-6.56751174422949
23805732,-6.81247927916354
23805734,-8.19382002601611
23805736,-6.90483064856824
23805738,-10.7486581802368
23805740,-5.19221474970118
23805742,-5.04314032340875
23805744,-8.69143772125244
23805746,-5.92662668228149
23805748,-4.97391637919901
23805750,-7.73754891026957
23805752,-5.67910629036818
23805754,-8.46852108295774
23805756,-10.1964359283447
23805758,-4.50614060381707
23805760,-4.58743978896164
23805762,-6.9303319030884
23805764,-4.85571853390792
23805766,-7.20134935455473
23805770,-10.0705795288086
23805772,-9.59891223907471
23805774,-10.2953014373779
23805776,-8.09691001300806
23805778,-4.45125300016804
23805780,-10.1818971633911
23805782,-5.319003122003
23805784,-6.96887063980103
23805786,-4.95965087437129
23805788,-9.81262493133545
23805790,-5.11849551502993
23805792,-7.24104118347168
23805794,-4.85971827643292
23805796,-10.6411457061768
23805800,-5.67458697033269
23805802,-7.17848647159523
23805804,-4.3583443527034
23805806,-7.45717457304082
23805808,-5.52639626056405
23805810,-5.1632013319074
23805812,-10.4087686538696
23805814,-4.73330383781326
23805816,-7.63827216398241
23805818,-5.40309515911864
23805820,-5.04466829583454
23805822,-5.19620841522939
23805824,-8.10790539730952
23805826,-5.25157937753243
23805828,-7.31069114087638
23805830,-9.18968105316162
23805832,-8.7155818939209
23805834,-5.65376441830096
23805836,-10.3563060760498
23805838,-10.1640253067017
23805840,-7.75696195131371
23805842,-6.12848544129162
23805844,-4.64305333001078
23805846,-5.04404780976241
23805848,-7.50863830616573
23805850,-9
23805852,-5.61200543045897
23805854,-7.34008379993015
23805856,-5.77970881433484
23805858,-10.513726234436
23805860,-6.09151498112135
23805862,-5.36300087997617
23805864,-7.67985371388895
23805866,-5.73790503532594
23805868,-5.61715480370374
23805870,-6.30416822717331
23805872,-7.60205999132796
23805874,-7.21752737583371
23805876,-5.03091972377428
23805878,-5.95750324256626
23805880,-5.09713807748322
23805882,-5.74726829727398
23805884,-6.08380934001946
23805886,-4.74184471963047
23805888,-7.51004152057517
