"comid","logq_hz_vertical_m_div_s_fill"
24126843,-4.64963423184095
24126845,-4.957759493531
24126847,-4.44561048515582
24126849,-4.05469807539225
24126851,-4.72670530681209
24126853,-4.44421910866403
24126855,-3.54103122567168
24126857,-4.0098796796184
24126859,-5.30657206111965
24126861,-4.31153358454549
24126863,-4.30932146299747
24126865,-4.39962756758805
24126867,-4.39183606313181
24126869,-4.47193118892954
24126871,-4.29388368778609
24126873,-4.50345300346916
24126875,-3.6024326552401
24126877,-4.38696609328135
24126879,-4.3892163381924
24126881,-4.15939921407521
24126883,-3.84227106579746
24126885,-3.93578648063548
24126887,-4.51943430209738
24126889,-3.69682375923828
24126891,-4.91134548187256
24126893,-4.27609499638031
24126895,-4.38864990826112
24126897,-4.51553082903337
24126899,-4.52356484348627
24126901,-3.86822428747798
24126903,-4.35318840433372
24126905,-4.41903184192612
24126907,-4.54104423179964
24126909,-3.93644408390694
24126911,-4.25066063848702
24126913,-4.35201393600265
24126915,-4.21610451726711
24126917,-4.21837223484247
24126919,-4.39595735781729
24126921,-4.53511774642199
24126923,-4.44270713979975
24126925,-4.29684948602097
24126927,-3.4402118890273
24126929,-4.47852410198187
24126931,-4.46818350488746
24126933,-3.69910057184226
24126935,-4.29894688465407
24126937,-4.19471009962845
24126939,-4.28058939658407
24126941,-4.44023684661559
24126943,-4.52517983852819
24126945,-4.66195629955797
24126947,-4.37858808069794
24126949,-4.1433220867052
24126951,-4.17107682848841
24126953,-4.17768575221822
24126955,-4.18015137467114
24126957,-4.60589996451608
24126959,-4.01193248307736
24126961,-4.30032047195304
24126963,-2.51934038609729
24126965,-4.37404473014296
24126967,-4.36882821856111
24126969,-3.89766737016048
24126971,-4.46911019512476
24126973,-4.18239356844331
24126975,-4.09225959921078
24126977,-4.45996166565175
24126979,-4.47828280570821
24126981,-3.89705639037507
24126985,-4.05145167810631
24126987,-3.91959944550564
24126989,-4.44967550610513
24126991,-3.94208164017401
24126993,-4.23894439588767
24126995,-4.37828934476657
24126997,-3.89008676602941
24126999,-4.01349524258416
24127001,-4.06162809882117
24127005,-4.12061674908649
24127007,-4.50043070945414
24127009,-3.88959833685605
24127011,-4.01161805957363
24127013,-4.37098453015398
24127015,-4.55406694087596
24127017,-4.14802878276152
24127019,-4.17473797601721
24127021,-4.06069870171763
24127023,-4.37749049642654
24127025,-4.41618462721257
24127027,-3.91533885982914
24127029,-4.4471842468807
24127031,-4.49759819650457
24127033,-4.44376457217347
24127035,-4.22118104327816
24127037,-4.49091406214571
24127039,-4.62219673915406
24127041,-4.43575324110386
24127045,-3.73011185596893
24127047,-4.14889776582625
24127049,-4.39443933016505
24127051,-4.56787090448525
24127053,-4.15721716110803
24127055,-3.82740378405163
24127057,-4.31147178046237
24127059,-4.19330639074334
24127061,-3.15411970728498
24127063,-4.40182383622399
24127065,-3.34243688527718
24127067,-4.48189003827378
24127069,-4.24891693936897
24127071,-4.53194473188449
24127073,-3.49376552713014
24127075,-4.23629143300595
24127077,-4.33221626016643
24127079,-4.51639931590662
24127083,-4.03101023736345
24127085,-4.24413046595965
24127087,-3.55031320729138
24127089,-4.34656362499932
24127091,-3.18940700611287
24127093,-4.57412534490066
24127095,-3.48966262669532
24127097,-4.3611106802688
24127099,-4.06698307688675
24127101,-3.39603693039076
24127103,-4.21962484013627
24127105,-4.3520295761995
24127107,-4.30774458872292
24127109,-4.0321889616059
24127111,-4.20317573049428
24127113,-4.62972216831309
24127115,-4.246920362971
24127117,-4.58634088562475
24127119,-4.3160956872382
24127121,-3.13135053201989
24127123,-3.79281019053209
24127125,-4.55103670382152
24127127,-3.37134594607493
24127129,-4.53074547199238
24127131,-3.41460096269455
24127133,-3.98650410687155
24127135,-4.4194477932001
24127137,-4.46165999698403
24127139,-4.6081179529288
24127141,-4.44338204105486
24127143,-4.18292909165358
24127145,-4.44176708958404
24127147,-4.62992521260093
24127149,-4.39094166890459
24127151,-3.8754843907925
24127153,-3.24105218264276
24127155,-4.43348752569842
24127157,-3.72118147139532
24127159,-4.20136704945947
24127161,-4.43962161489956
24127163,-4.3776955653965
24127165,-4.60292344245341
24127167,-4.14798362384263
24127169,-4.59938026241686
24127171,-4.233348682734
24127173,-4.4092801000182
24127175,-4.59511739538736
24127177,-4.32714682272021
24127179,-4.32039326509715
24127181,-5.49164538076482
24127183,-4.33277457846219
24127185,-3.89050746243605
24127187,-3.87808951868562
24127189,-4.25456278509592
24127191,-3.10300365594492
24127193,-4.29263613951493
24127195,-3.12775938321219
24127197,-3.15933276129282
24127199,-3.97091320295365
24127201,-4.27336979683289
24127203,-4.44854452736211
24127205,-4.57295308622311
24127207,-4.31066431520751
24127209,-4.62376966489984
24127211,-4.47344027072982
24127213,-4.42532415541766
24127215,-4.4478125147721
24127217,-4.01667049962299
24127219,-4.26842378220348
24127221,-4.27591187256604
24127223,-3.93775312067231
24127225,-4.62354110018599
24127227,-4.11541346129528
24127229,-4.32965494675553
24127231,-4.17839653032818
24127233,-4.4008010250161
24127235,-3.95591594737773
24127237,-4.2315279504661
24127239,-4.26959730705018
24127241,-4.58195133537303
24127243,-3.96376834432269
24127245,-3.8751499395735
24127247,-4.62739244343541
24127249,-4.37653506077451
24127251,-4.34822475841636
24127253,-4.20094601222573
24127255,-4.3316584947826
24127257,-4.27121337730339
24127259,-4.11782783642145
24127261,-4.53666203575463
24127263,-4.60339880150651
24127265,-4.55242333809689
24127267,-4.62470864647883
24127269,-4.76380546596006
24127271,-4.545956575034
24127273,-4.43440168854143
24127275,-3.66550079945881
24127277,-4.43169797822151
24127279,-4.18610303150986
24127287,-3.84382266197112
24127289,-4.48086385962247
24127291,-4.50300351612695
24127293,-4.44655318622991
24127295,-4.35546401545349
24127299,-4.48850809410854
24127301,-4.58732770539657
24127303,-4.55189761221397
24127305,-4.30908179340882
24127307,-4.40288532943379
24127309,-4.69517917669709
24127311,-4.45448118020354
24127313,-4.47778409975167
24127315,-4.58304046809618
24127317,-4.03552845328409
24127319,-3.9937918157513
24127321,-4.40689630179779
24127323,-3.89460402668444
24127325,-4.46688235059899
24127327,-4.3562917677727
24127329,-3.31701130200452
24127331,-4.42231486269343
24127333,-3.51527808803063
24127335,-4.26582237296302
24127337,-3.80906771214486
24127339,-4.35159007161177
24127341,-4.10349233702128
24127343,-4.28118744835326
24127345,-4.15984410193098
24127347,-4.35492316051064
24127349,-4.28666764993573
24127351,-4.46704292065443
24127353,-4.2121091367072
24127355,-4.32159254581995
24127357,-4.46420483834495
24127359,-4.46248178368439
24127361,-4.54057439020057
24127363,-4.55222382773529
24127365,-4.46611481593842
24127367,-3.71333597908396
24127369,-4.53577199775803
24127371,-4.62013626673342
24127373,-5.2133337419849
24127375,-4.51553359438804
24127379,-4.08350854612433
24127381,-4.5449851534596
24127383,-4.4323358197191
24127385,-4.54437136655492
24127387,-4.46443482499162
24127389,-4.11585755983142
24127391,-4.22064380787169
24127393,-4.78997322203455
24127395,-4.74459358052623
24127397,-4.33648644954285
24127399,-4.53983753559437
24127401,-4.2942187366572
24127403,-4.14917460969819
24127405,-4.50191976474136
24127407,-4.93175455832727
24127409,-3.4520278216341
24127411,-3.73526080061017
24127413,-4.19313818333908
24127415,-5.71433019403993
24127417,-3.1281996931869
24127419,-3.46558563621621
24127421,-4.64340494941521
24127423,-4.39887537886653
24127425,-4.419011935227
24127427,-3.76762122951047
24127429,-4.55657740343157
24127431,-4.08146610636778
24127433,-4.55330816298333
24127435,-4.89901910432404
24127437,-4.84808094558304
24127441,-4.60908669338235
24127443,-4.84306908998175
24127445,-4.49877883769868
24127447,-4.44678397318248
24127449,-4.27771215096997
24127451,-4.19940751747231
24127453,-4.05966431149797
24127455,-4.05286947543557
24127457,-4.4132348757895
24127459,-4.69337675706359
24127461,-4.48959545241632
24127463,-4.8589063328846
24127465,-4.1174274199189
24127467,-4.81263757156087
24127471,-4.26060726565375
24127473,-4.81046790290329
24127475,-4.72394711228653
24127477,-4.88724430938576
24127479,-4.6836101866539
24127481,-3.73766937955077
24127483,-4.75350348171743
24127485,-4.5641788227275
24127487,-4.59578165931568
24127489,-4.01632628324889
24127491,-4.8330964761282
24127493,-4.6219592626332
24127495,-4.2875262401051
24127497,-4.02062004328323
24127499,-4.43944177577351
24127501,-4.65009578837637
24127503,-4.27339771878947
24127505,-4.56132774379247
24127507,-4.44540394172029
24127509,-4.81170939522478
24127511,-4.92257689862866
24127513,-4.7464306923941
24127515,-4.48065766125024
24127517,-4.31678542398604
24127519,-4.84480512387118
24127521,-4.96571253621913
24127523,-4.43124637785443
24127525,-4.75273352387762
24127527,-4.79449187175031
24127529,-4.67454166510994
24127531,-4.15124933968323
24127533,-5.81442951635778
24127535,-4.76437289547751
24127537,-4.60841670508576
24127539,-4.32663481848122
24127541,-4.60038204855906
24127543,-4.40910561945106
24127545,-4.83752686302763
24127547,-4.28735804078176
24127549,-4.52189615350691
24127551,-4.73253803626623
24127553,-3.56720462199161
24127555,-4.65519340161415
24127557,-4.78977977716186
24127559,-4.50139832678223
24127561,-4.68252573111292
24127563,-4.70200574303066
24127565,-4.79929952353009
24127567,-4.37589763424582
24127569,-4.82481554527817
24127571,-4.40848462886778
24127573,-4.9464455712516
24127575,-4.42996822533364
24127577,-4.83909220244562
24127579,-4.76339849689758
24127581,-4.65117012045378
24127583,-3.83745411261864
24127585,-4.50788022364932
24127587,-4.86487208252437
24127589,-4.90753911810372
24127591,-4.68813998778976
24127593,-4.44649927219048
24127597,-4.70352126921112
24127599,-4.88904182879595
24127601,-4.76589598343619
24127603,-4.3395900720638
24127605,-6.86359655186601
24127607,-4.68276009914132
24127609,-4.92043562212599
24127611,-4.7758450304563
24127613,-4.36109145304164
24127615,-4.35798264964445
24127617,-5.01617661952159
24127619,-4.79573604158927
24127621,-4.29572178108059
24127623,-4.57701976459276
24127625,-4.8346582697365
24127627,-4.62954899249674
24127629,-5.00430556951616
24127631,-4.45491130759608
24127633,-4.13959550653582
24127635,-4.43256855633333
24127637,-4.8637585619669
24127639,-4.72081232156785
24127641,-4.95189295745317
24127643,-4.92381189616305
24127645,-5.13862093544291
24127647,-4.49344126318018
24127649,-4.71065354936659
24127651,-4.5300075327686
24127653,-4.32334753601193
24127655,-4.75217691777568
24127657,-4.7812158934749
24127659,-4.12661410532834
24127661,-4.95190778473232
24127663,-4.48560056688067
24127665,-4.96554044687104
24127667,-3.9963744029015
24127669,-5.29834032058716
24127671,-4.66531741288745
24127673,-4.72767792682243
24127675,-3.83847897336171
24127677,-4.44064056308763
24127679,-4.35383686095392
24127681,-4.94952605716835
24127683,-4.98417924980413
24127685,-4.15189596244262
24127687,-4.89325607283819
24127689,-4.8234612988526
24127691,-4.52203684636293
24127693,-4.67533179400819
24127695,-4.70867350658605
24127697,-4.88974943028887
24127699,-4.79491591041393
24127701,-4.54944462353098
24127703,-4.71522820145399
24127705,-4.51790988860007
24127707,-4.93838782309372
24127709,-4.5465238751896
24127711,-4.83933902831153
24127713,-3.79728039354783
24127717,-4.74101461916348
24127719,-4.957854347012
24127721,-5.04475094819299
24127723,-6.24864390027461
24127725,-4.91285101305608
24127727,-4.7365340502355
24127729,-9.04997825622559
24127733,-4.50150776087047
24127735,-3.87021420335839
24127737,-8.74472749489669
24127741,-4.80594092758534
24127743,-4.6839678270288
24127747,-4.44483888640173
24127749,-4.53218760536021
24127751,-4.9298192683966
24127753,-4.99048525507511
24127755,-4.49573894301525
24127757,-4.60806405808375
24127759,-4.71300024699473
24127761,-4.70959430871933
24127763,-3.76063829841433
24127765,-8.78711986541748
24127767,-4.84452949413824
24127769,-7.19791074211827
24127771,-4.88247299648488
24127773,-4.80381280251491
24127775,-4.72190577528618
24127777,-4.00713540590027
24127779,-4.76080474467448
24127781,-7.26600071346161
24127783,-5.09386943608337
24127785,-4.71876319819207
24127787,-4.58503865759329
24127789,-4.84844060787566
24127793,-4.18640515692914
24127795,-4.76618229782444
24127797,-4.92349281161493
24127799,-4.87056243043677
24127801,-4.94909415891509
24127803,-5.10534929858607
24127805,-4.97465275790973
24127807,-4.30692535311899
24127809,-4.94265430515433
24127813,-4.40535004344283
24127815,-4.27323086143396
24127817,-4.66726225349219
24127819,-4.36625520791412
24127821,-4.37741100963643
24127823,-4.21534755472863
24127825,-4.81237775291563
24127827,-4.82249491823844
24127829,-4.95175877776741
24127831,-4.61505357507489
24127833,-4.80500586169237
24127835,-4.84335411511235
24127837,-5.01292170853431
24127839,-4.83909151034053
24127841,-4.6563362534098
24127843,-4.94589988388433
24127845,-5.15875325490586
24127847,-4.81463967999856
24127849,-4.85065315078127
24127851,-4.89522996370952
24127853,-3.87042642924352
24127855,-4.34829783427477
24127857,-4.50846792128812
24127859,-5.01288192222668
24127861,-4.9492120047975
24127863,-4.23571337299417
24127865,-5.07494502590456
24127867,-4.96969710874514
24127869,-5.86758020190238
24127871,-3.65097334081127
24127873,-4.33920910072414
24127875,-3.97012723064738
24127879,-5.9324456233065
24127881,-4.31333865739152
24127885,-5.0400998537604
24127887,-7.72534894943237
24127889,-4.29186883842787
24127891,-4.54350412949255
24127893,-7.5112624168396
24127895,-5.42690782293662
24127897,-6.04095860767891
24127899,-8.45412635803223
24127901,-4.73991006433115
24127903,-4.25827893351969
24127905,-4.74384997077092
24127907,-4.9846508790447
24127909,-4.72170501182016
24127913,-4.03382762292358
24127915,-4.28000302555031
24127917,-8.53504657745361
24127921,-3.44616846707673
24127923,-9.12090587615967
24127925,-4.92866684815425
24127927,-3.7602515789473
24127929,-4.69475586536161
24127931,-3.71598003949579
24127933,-8.24104118347168
24127935,-4.89972895110903
24127937,-4.7862845692814
24127939,-5.13079943347297
24127941,-4.33080901048494
24127943,-4.74072315606529
24127945,-4.84965232614693
24127947,-5.03178602036907
24127949,-4.11773233072683
24127951,-4.27036975976566
24127953,-5.70511511299997
24127955,-4.07415563441659
24127957,-4.86344992944062
24127959,-3.84603030911249
24127961,-4.9571568273127
24127963,-4.98393139622319
