"comid","logRT_vertical_hz_s_fill"
23791653,4.78274800328388
23791655,4.17014561254889
23791657,5.41415095297573
23791659,4.36593700027711
23791661,4.27795129909464
23791663,5.06255504823793
23791665,4.28320853103702
23791667,4.04549790630916
23791669,5.25106082313176
23791671,5.15164333381786
23791673,4.19294122814178
23791675,4.44661781511225
23791677,4.62000108139702
23791679,3.6719385136185
23791681,3.88680209862612
23791683,3.87369155702768
23791685,4.27143886274628
23791687,4.2496063465312
23791689,4.44217487474529
23791691,4.82775456362538
23791693,4.52302649199887
23791695,5.00108031709995
23791697,4.64397310080556
23791699,3.45710855208958
23791701,6.26705146830509
23791703,4.61085835063833
23791705,5.36330842971802
23791707,5.04572947608114
23791709,4.17172126732281
23791711,3.85781234648388
23791713,3.90229305370527
23791715,4.06877850022227
23791717,3.95351091979211
23791719,4.08541135386959
23791721,4.72465302324126
23791723,4.12082607882678
23791725,4.70647066242734
23791727,3.85334414138468
23791729,5.66292419232752
23791731,3.95941432482285
23791733,4.10294914245605
23791735,5.15746937857724
23791737,6.09057581334435
23791739,6.19464445114136
23791741,6.93651374247889
23791743,5.84531827299363
23791745,4.78486943579967
23791747,5.27178001403809
23791749,5.18138217926025
23791751,4.02282510154749
23791753,4.22217528542125
23791755,3.74560475349426
23791757,3.24349667010288
23791759,5.39991426467896
23791761,4.54204121189768
23791763,3.82540979376094
23791765,4.23200710031119
23791767,5.55327558517456
23791769,4.51278958834685
23791771,5.79129791259766
23791773,3.87754361886584
23791775,5.20086484002138
23791777,4.77816632361407
23791779,5.20792910595829
23791781,3.56561995534648
23791783,4.59487301893571
23791785,4.72418009687152
23791787,4.52364177010382
23791789,4.23086703600611
23791791,4.37676037269514
23791793,4.22666883468628
23791795,6.8179047067671
23791797,5.2491567906808
23791799,4.32376288092726
23791801,5.23663453420974
23791803,5.29667615890503
23791805,5.52687740325928
23791807,4.60292549585562
23791809,4.35809934999828
23791811,3.97288061868641
23791813,5.75330091503858
23791815,4.81941843032837
23791817,3.70898035524934
23791819,3.81970120415114
23791821,5.30447061977621
23791823,5.45926661279926
23791825,3.98192031909681
23791827,4.11325548183248
23791829,4.01530190466935
23791831,5.21900784859529
23791833,5.74252986907959
23791835,3.91661882400513
23791837,6.07826519012451
23791839,5.42543115862346
23791841,5.74046039581299
23791843,4.25636346616654
23791845,4.65449144523853
23791847,3.95791151634468
23791849,4.82816287446055
23791851,4.87386083602905
23791853,5.47668985080948
23791855,4.53707024538735
23791857,6.31254434585571
23791859,5.18588533627395
23791861,5.4177848091031
23791863,5.94747535259537
23791865,4.91831588745117
23791867,4.35846189637329
23791869,4.56035353973655
23791871,3.64153477277816
23791873,4.0363043097627
23791875,4.50327036371175
23791877,3.44439435005188
23791879,5.05074810402119
23791881,4.53867018018629
23791883,4.68427903849296
23791885,5.27856023430189
23791887,3.86685187424152
23791889,4.14579813627939
23791891,5.90998043958979
23791893,5.93791234628778
23791895,4.45371328715066
23791897,4.98838274972097
23791899,5.42151594161987
23791901,5.20709595431088
23791903,4.02185511052825
23791905,5.53028882028092
23791907,5.01594227018297
23791909,5.22853408962903
23791911,4.5893404061871
23791913,4.07670871155362
23791915,3.9623661711807
23791917,5.43887176350681
23791919,5.56986868476786
23791921,5.92489537388954
23791923,3.90351729065234
23791925,5.31170817767667
23791927,6.44950709446851
23791929,4.53300161633828
23791931,5.20450925827026
23791935,5.74214060775117
23791937,4.44071224813462
23791939,6.18513788079699
23791941,6.3520450592041
23791943,4.89190578460693
23791945,4.42451189410033
23791947,4.42198413660106
23791949,6.16047077928954
23791951,6.27095556259155
23791953,6.31313276290894
23791955,6.13988304138184
23791957,4.42255569391066
23791959,6.17243405287498
23791961,6.24899247041247
23791963,5.55458545684814
23791965,5.76397996376667
23791967,6.30098485946655
23791969,5.92417253631896
23791971,6.12823438644409
23791973,6.39471960067749
23791975,5.96749790750415
23791977,4.52220415578997
23791979,5.79767631428405
23791981,6.37641418555734
23791983,4.44665384292603
23791985,4.85765171051025
23791987,6.46270608901978
23791989,6.21287981029239
23791991,4.15747190056896
23791993,6.40359973907471
23791995,4.0488864230148
23791997,4.61633819172373
23791999,4.45117778860467
23792001,6.58785247802734
23792003,4.45735120773315
23792005,5.2911114692688
23792007,6.50750165092174
23792009,3.93397485309053
23792011,4.74542621360428
23792013,4.79144334793091
23792015,6.52153015136719
23792017,6.36412562997127
23792019,4.99757525420044
23792021,5.18731094475734
23792023,4.82203673320001
23792025,3.55343011403994
23792027,4.62531327453678
23792029,4.05137841032768
23792031,4.6761622428894
23792033,4.3803270351945
23792035,5.95300422937148
23792037,3.93957199864526
23792039,5.26799301354042
23792041,6.47087098309095
23792043,4.26873311582147
23792045,5.64272022247314
23792047,4.47884184211018
23792049,4.23546286352244
23792051,4.23241522867237
23792053,5.34007174155978
23792055,3.66367485070222
23792057,4.42917104812972
23792059,4.62682231820721
23792061,5.04963243313476
23792063,4.94556222814278
23792065,5.07773231814633
23792067,4.81240798081352
23792069,5.01395320892334
23792071,3.91142535353155
23792073,3.91517133332698
23792075,4.05314109817212
23792077,4.78394992262393
23792079,4.54951560230326
23792081,5.67478084564209
23792083,4.04184332847138
23792085,3.95034164193293
23792087,3.21642065086038
23792089,5.37491007836275
23792091,4.19787685205194
23792093,3.62789931734782
23792095,5.89514064788818
23792097,4.25121664699235
23792099,4.78753283378624
23792101,5.34365174790957
23792103,4.31540811065741
23792105,4.22808371480658
23792107,6.33221374345443
23792109,3.27631397248731
23792111,3.57393406080166
23792113,4.67214904080623
23792115,3.60421562130309
23792117,3.06024671690528
23792119,3.77469418588251
23792121,3.41571283210128
23792123,3.15886247272879
23792125,5.01382064819336
23792127,5.72092514665078
23792129,5.73634588215539
23792131,3.51862867114007
23792133,3.27487806141158
23792135,3.79043155000484
23792137,6.36209774017334
23792139,5.16271353017172
23792141,4.85238682147668
23792143,6.50674964793964
23792145,5.99702787399292
23792147,4.64917883313767
23792149,6.59446694331178
23792151,4.78717517852783
23792153,3.21995641109705
23792155,5.67944717407227
23792157,4.1535439491272
23792159,4.96816190833063
23792161,4.50250843254361
23792163,4.33222237939771
23792165,5.32219569364826
23792167,4.85786921118265
23792169,4.95776509085393
23792171,2.97937206666911
23792173,4.71291980652304
23792175,6.38583660125732
23792177,4.20606491770767
23792179,3.57047560177269
23792181,3.62016951655363
23792183,3.02400164892595
23792185,4.26050676585289
23792187,3.52285381205234
23792189,6.40612316131592
23792191,3.64785151048513
23792193,3.37193504349718
23792195,3.37122545222897
23792197,4.35522622720209
23792199,3.38074282577821
23792201,3.05660717607541
23792205,3.26539118206618
23792207,3.33450926984637
23792209,3.73446345495876
23792211,3.49616798990576
23792213,5.19546151749316
23792215,4.46114413022315
23792217,3.69525441461112
23792219,4.00861617636273
23792221,3.66974738062673
23792223,5.54338104896745
23792225,5.54274129867554
23792227,3.7711768633388
23792229,3.5952188438639
23792231,6.32805061340332
23792233,5.2031192779541
23792235,5.44589710235596
23792237,5.48010587692261
23792239,3.35694027895957
23792241,4.64995193481445
23792243,4.70351934432983
23792245,4.04459037449615
23792247,6.08756365538726
23792249,6.32860289570865
23792251,6.20796580621023
23792253,4.82522241241213
23792255,4.49913454055786
23792257,4.51264927134581
23792263,4.97391805042442
23792265,5.70775842666626
23792267,3.61509227218459
23792269,6.20574903488159
23792271,6.41051483154297
23792273,6.58587598800659
23792275,4.83180031839517
23792277,5.00611592653287
23792279,4.83872772185239
23792281,5.90471360372115
23792283,6.149751654892
23792285,4.20450878902647
23792287,3.87001917787237
23792289,3.96661815434554
23792291,5.95316577349822
23792297,4.29853606490199
23792299,4.14794249545985
23792301,5.85844647164505
23792303,4.06686436013359
23792307,4.51429446096906
23792309,3.62150794477285
23792311,4.13031755669745
23792313,4.98243918345389
23792315,4.23429744691861
23792317,5.39519566680182
23792319,4.35957255363509
23792321,5.40995060700325
23792323,3.78660613918202
23792325,4.20064347171791
23792327,4.24299647915998
23792329,4.94028053238647
23792331,5.52393674850464
23792333,5.45982207796851
23792335,4.05257452980486
23792337,4.01103520480057
23792339,4.25431781830216
23792341,4.20553683660141
23792343,4.25991798701567
23792345,5.03269420270049
23792347,4.01373643279257
23792349,4.08566669405763
23792351,2.74655490521752
23792353,3.92267256218726
23792355,6.5585809972931
23792357,4.53221350450275
23792359,4.32073012766845
23792361,4.81749929996006
23792363,5.49240240551843
23792365,5.34439945220947
23792367,4.58362448710555
23792369,6.53404569625854
23792371,4.54772336129593
23792373,4.55496920823428
23792377,5.1829240243379
23792379,4.50841837923502
23792381,5.66693718494127
23792383,4.17917156219482
23792385,5.18808387832863
23792387,5.97303670965581
23792389,4.08003743234727
23792391,4.00176261036992
23792393,5.01874662236426
23792395,3.92731430789733
23792397,5.57683303026486
23792399,6.07573175430298
23792401,5.4082871264974
23792403,4.0669104380428
23792405,4.29485378309107
23792407,5.96892833709717
23792409,4.69214318590407
23792411,4.3095505049043
23792413,5.67407530908165
23792415,3.63776778719988
23792417,4.97092149966626
23792419,5.28988673908932
23792421,4.19192986385814
23792423,5.3112288036243
23792425,5.06993833097077
23792427,3.19895372314664
23792429,5.80168005310539
23792431,4.16483835829546
23792433,4.24332705130221
23792435,5.01600903789981
23792437,4.79623229530484
23792439,3.83732328441159
23792441,6.40101194381714
23792443,5.55741422133754
23792445,3.95822525143124
23792447,4.91182040697843
23792449,5.11828899383545
23792451,5.09945201873779
23792453,3.84045327710325
23792455,5.78987859169786
23792457,5.04713848743405
23792459,5.7410649918018
23792461,4.70928216372
23792463,5.66855721187214
23792465,3.63314046635763
23792467,3.14325616330961
23792469,4.61177539825439
23792471,6.39242292188294
23792473,6.10763224566704
23792475,4.5444209534499
23792477,5.21820684448403
23792481,4.55583318188234
23792483,5.15376067370954
23792485,5.14821333472701
23792487,4.14319463259126
23792489,6.37703270007882
23792491,5.82179922174243
23792497,5.23431547795768
23792499,6.11641758344383
23792501,4.58095793110477
23792503,4.34732294553471
23792505,6.25766003140069
23792507,5.72619362598222
23792509,5.66172389021074
23792511,6.21921824844479
23792513,6.53932376276146
23792515,4.32369184494019
23792517,4.4662446975708
23792519,3.92033205499944
23792521,6.20611381530762
23792523,4.09767676367104
23792525,4.1506124546897
23792527,6.49703216552734
23792529,4.79264037070382
23792531,4.6348496321433
23792533,6.50522422790527
23792535,4.13772127020035
23792537,5.54998563949526
23792539,4.22504512822851
23792543,5.35430234318673
23792545,3.95987390428546
23792547,3.92918776671649
23792549,5.88768960443137
23792551,4.0256654628709
23792553,5.91034460067749
23792555,6.21506867039732
23792557,4.28750865713323
23792559,4.63398178922757
23792561,4.21191418382857
23792563,4.41759445910429
23792565,5.04784728838468
23792567,6.24236516173487
23792569,4.14146298231631
23792571,5.56755606789583
23792573,4.21985257743943
23792575,4.88497269233071
23792577,5.74636570698517
23792579,4.8300293962073
23792581,5.32121460859804
23792583,5.5460090637207
23792585,5.90255212783813
23792587,4.44899817370818
23792589,2.98229282749346
23792591,4.82588474436082
23792593,5.25719022750854
23792595,4.42151976458336
23792597,4.42997317626063
23792599,4.4674515278541
23792601,5.25874185562134
23792603,4.72842931747437
23792605,4.80572960862157
23792607,5.63491296768188
23792609,6.22470898683147
23792611,4.43189426910619
23792613,4.48708330129302
23792615,4.19813602389252
23792617,4.15590501708946
23792619,4.43812632590901
23792767,2.9952228444371
23792771,4.66515400210262
23792773,4.68426990509033
23792777,4.91171789169312
23792799,4.05845898447492
23792801,4.01356654176363
23792815,5.61025810241699
23792823,6.93651374247889
23796481,3.69506169623652
23796483,5.2086443901062
23796485,5.06333541870117
23796487,5.29599761962891
23796489,4.47950220108032
23796491,4.61807489395142
23796493,6.93651374247889
23796495,4.62651777267456
23796497,5.07145404815674
23796499,4.08906888961792
23796501,4.33561339368891
23796503,3.58751120761702
23796505,6.93651374247889
23796509,4.23674434472317
23796511,4.29465255721733
23796513,5.46808789436741
23796515,5.68908792632168
23796517,3.42958239088654
23796519,4.50615158054491
23796521,5.67793227297011
23796523,5.26637983322144
23796525,3.1293095235538
23796527,5.81363837244736
23796529,3.89560237446229
23796531,3.70438728182901
23796533,3.64676925692765
23796535,3.57391850927858
23796537,3.28672191312172
